Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,368,42754,FTVM,315,Czech Cinema,N,,,,2013-12-21,,,,0,0,,FTV,FTV 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,245,42754,FTVM,315,Czech Cinema,N,,,,2009-01-07,,,,0,0,,FTV,FTV 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,340,44725,FTVM,316,Screening Italian-Am,N,,,,2012-12-21,,,,0,0,,FTV,FTV 316
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,408,47142,FTVM,321,Iranian Cinema,N,,,,2016-08-20,,,,0,0,,FTV,FTV 321
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,324,42041,FTVM,333,Fascist Cinemas,N,,,,2012-09-04,,,,0,0,,FTV,FTV 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,123,20203,FTVM,365,Race in T.V.,N,,,,2001-01-04,2009-04-22,,,0,0,,FTV,FTV 365
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,335,45080,FTVM,475,Pop Film/TV Cult,N,,,,2012-12-21,,,,0,0,,FTV,FTV 475
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,140,38580,GERMAN,322,Origins Of Nazism,N,,,,2001-01-04,2006-04-18,,,0,0,,GERMA,GERMA 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,317,38580,GERMAN,322,Origins Of Nazism,N,,,,2012-01-04,,,,0,0,,GERMA,GERMA 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,324,42041,GERMAN,333,Fascist Cinemas,N,,,,2012-09-04,,,,0,0,,GERMA,GERMA 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,168,8448,GERMAN,391,The Holocaust,N,,,,2005-09-06,,,,0,0,,GERMA,GERMA 391
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,52,8448,GERMAN,391,The Holocaust,N,,,,2006-01-05,,,,0,80,,GERMA,GERMA 391
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,395,46937,GERMAN,396,Black Germany,N,,,,2016-01-01,,,,0,0,,GERMA,GERMA 396
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,202,41723,GERMAN,464,German Ethnicities,N,,,,2006-09-05,,,,0,0,,GERMA,GERMA 464
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,141,38583,GREEKMOD,318,Greek-American Cult,N,,,,2001-01-04,,,,0,0,,GREEKMO,GREEKMO 318
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,315,17282,HISTART,208,Intro African Art,N,,,,2012-01-04,,,,0,0,,HISTAR,HISTAR 208
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,87,17887,HISTART,214,Int Afram Art,N,,,,2006-01-05,2011-04-20,,,0,0,,HISTAR,HISTAR 214
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,449,48189,HISTART,216,Contested Spaces,N,,,,2019-08-21,,,,0,0,,HISTAR,HISTAR 216
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,228,42085,HISTART,254,Gender & the Arts,N,,,,2007-09-04,2010-04-21,,,0,80,,HISTAR,HISTAR 254
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,177,10023,HISTART,285,Visual Culture Islam,N,,,,2006-01-05,2011-08-30,,,0,0,,HISTAR,HISTAR 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,195,10023,HISTART,285,Visual Culture Islam,N,,,,2006-09-05,2011-08-30,,,0,0,,HISTAR,HISTAR 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,300,44136,HISTART,286,Art and Empire,N,,,,2011-09-06,,,,0,0,,HISTAR,HISTAR 286
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,290,44136,HISTART,286,Art and Empire,N,,,,2011-09-06,,,,0,0,,HISTAR,HISTAR 286
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,337,43877,HISTART,383,Modn Multi-Ethnc Art,N,,,,2012-12-21,,,,0,0,,HISTAR,HISTAR 383
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,467,8529,HISTART,393,Undergrad Seminar,N,,,,2020-05-01,,,,0,81,,HISTAR,HISTAR 393
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,369,8529,HISTART,393,Undergrad Seminar,N,,,,2014-05-01,,,,0,80,,HISTAR,HISTAR 393
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,470,8529,HISTART,393,Undergrad Seminar,N,,,,2019-12-21,,,,0,82,,HISTAR,HISTAR 393
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,527,8529,HISTART,393,Undergrad Seminar,N,,,,2021-08-21,,,,0,83,,HISTAR,HISTAR 393
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,151,39952,HISTART,461,Clashes&Cultures,N,,,,2003-01-06,2010-04-21,,,0,80,,HISTAR,HISTAR 461
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,528,43049,HISTART,497,Upper-Level Seminar,N,,,,2021-08-21,,,,0,80,,HISTAR,HISTAR 497
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,353,44741,HISTORY,101,What is History?,N,,,,2013-09-01,,,,0,0,,HISTOR,HISTOR 101
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,323,44562,HISTORY,103,Intro to History-HU,N,,,,2012-01-04,,,,0,80,,HISTOR,HISTOR 103
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,382,45481,HISTORY,105,Intro to Religion,N,,,,2015-01-01,,,,0,80,,HISTOR,HISTOR 105
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,34,5421,HISTORY,196,1st Yr SS Seminar,N,,,,2006-01-05,2009-04-22,,,0,80,,HISTOR,HISTOR 196
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,224,8436,HISTORY,197,1st Year HU Seminar,N,,,,2001-09-05,2006-12-13,,,0,80,,HISTOR,HISTOR 197
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,301,4760,HISTORY,204,E Asia:Early Trans,N,,,,2010-09-04,,,,0,0,,HISTOR,HISTOR 204
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,280,4760,HISTORY,204,E Asia:Early Trans,N,,,,2011-01-05,,,,0,0,,HISTOR,HISTOR 204
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,283,4760,HISTORY,204,E Asia:Early Trans,N,,,,2010-09-07,,,,0,0,,HISTOR,HISTOR 204
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,318,4761,HISTORY,205,Modern East Asia,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 205
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,377,8019,HISTORY,207,Southeast Asian Civ,N,,,,2014-08-16,,,,0,0,,HISTOR,HISTOR 207
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,196,8019,HISTORY,207,Southeast Asian Civ,N,,,,2006-09-05,,,,0,80,,HISTOR,HISTOR 207
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,50,8019,HISTORY,207,Southeast Asian Civ,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 207
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,322,41877,HISTORY,208,Topics in History,N,,,,2012-01-04,,,,0,81,,HISTOR,HISTOR 208
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,321,41877,HISTORY,208,Topics in History,N,,,,2012-01-04,,,,0,80,,HISTOR,HISTOR 208
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,212,41877,HISTORY,208,Topics in History,N,,,,2007-01-04,,,,0,80,,HISTOR,HISTOR 208
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,434,41877,HISTORY,208,Topics in History,N,,,,2018-08-18,,,,0,82,,HISTOR,HISTOR 208
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,329,5423,HISTORY,210,Early Med Europe,N,,,,2009-09-02,,,,0,0,,HISTOR,HISTOR 210
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,35,5423,HISTORY,210,Early Med Europe,N,,,,2006-01-05,2009-09-01,,,0,80,,HISTOR,HISTOR 210
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,363,1701,HISTORY,211,Later Med Europe,N,,,,2013-12-21,,,,0,0,,HISTOR,HISTOR 211
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,26,1701,HISTORY,211,Later Med Europe,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 211
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,330,42970,HISTORY,219,Philippine Cult&Hist,N,,,,2012-09-04,,,,0,0,,HISTOR,HISTOR 219
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,398,41608,HISTORY,226,The Latin Tinge,N,,,,2016-01-01,,,,0,0,,HISTOR,HISTOR 226
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,515,41608,HISTORY,226,The Latin Tinge,N,,,,2021-08-21,,,,0,0,,HISTOR,HISTOR 226
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,157,40776,HISTORY,227,British Empire,N,,,,2005-09-06,2011-04-20,,,0,80,,HISTOR,HISTOR 227
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,132,22055,HISTORY,229,Intro Hist Anthro,N,,,,2002-01-07,2007-04-18,,,0,80,,HISTOR,HISTOR 229
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,253,41905,HISTORY,230,Topics in History/HU,N,,,,2008-06-25,,,,0,80,,HISTOR,HISTOR 230
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,482,41905,HISTORY,230,Topics in History/HU,N,,,,2020-01-01,,,,0,81,,HISTOR,HISTOR 230
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,218,41907,HISTORY,240,The World Since 1492,N,,,,2007-05-01,,,,0,0,,HISTOR,HISTOR 240
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,260,42937,HISTORY,244,Arab-Israeli Conflic,N,,,,2009-09-08,,,,0,0,,HISTOR,HISTOR 244
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,378,42937,HISTORY,244,Arab-Israeli Conflic,N,,,,2014-12-20,,,,0,0,,HISTOR,HISTOR 244
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,314,7887,HISTORY,247,Modern Africa,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 247
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,320,7887,HISTORY,247,Modern Africa,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 247
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,19,7887,HISTORY,247,Modern Africa,N,,,,2002-01-07,,,,0,0,,HISTOR,HISTOR 247
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,313,43915,HISTORY,248,Jesus Comes to Asia,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 248
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,319,43915,HISTORY,248,Jesus Comes to Asia,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 248
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,158,40962,HISTORY,252,Intro to Chinese Civ,N,,,,2007-09-04,,,,0,81,,HISTOR,HISTOR 252
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,362,40962,HISTORY,252,Intro to Chinese Civ,N,,,,2013-12-21,,,,0,0,,HISTOR,HISTOR 252
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,273,40962,HISTORY,252,Intro to Chinese Civ,N,,,,2009-09-08,,,,0,0,,HISTOR,HISTOR 252
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,364,20215,HISTORY,255,Mod India and S Asia,N,,,,2013-12-21,,,,0,0,,HISTOR,HISTOR 255
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,246,20215,HISTORY,255,Mod India and S Asia,N,,,,2009-01-07,,,,0,0,,HISTOR,HISTOR 255
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,214,5419,HISTORY,261,U S 1865-Present,N,,,,2001-01-04,2008-04-16,,,0,80,,HISTOR,HISTOR 261
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,255,5419,HISTORY,261,U S 1865-Present,N,,,,2009-01-07,,,,0,0,,HISTOR,HISTOR 261
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,302,5431,HISTORY,262,American South,N,,,,2011-01-05,,,,0,0,,HISTOR,HISTOR 262
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,284,5431,HISTORY,262,American South,N,,,,2011-01-05,,,,0,0,,HISTOR,HISTOR 262
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,286,1703,HISTORY,272,20C Af Am Social Mov,N,,,,2011-01-05,,,,0,0,,HISTOR,HISTOR 272
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,303,1703,HISTORY,272,20C Af Am Social Mov,N,,,,2011-01-05,,,,0,0,,HISTOR,HISTOR 272
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,160,41048,HISTORY,305,Hst Modern Caribbean,N,,,,2005-09-06,,,,0,80,,HISTOR,HISTOR 305
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,407,44681,HISTORY,309,After Alexander,N,,,,,,,,0,0,,HISTOR,HISTOR 309
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,514,49381,HISTORY,310,Atlantic Slavery,N,,,,2021-08-21,,,,0,0,,HISTOR,HISTOR 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,201,18531,HISTORY,312,Hist Latinos In U.S.,N,,,,2001-01-04,2006-04-18,,,0,0,,HISTOR,HISTOR 312
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,424,45672,HISTORY,315,Amer Constitut Hist,N,,,,2017-12-31,,,,0,0,,HISTOR,HISTOR 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,247,20010,HISTORY,320,Britain 1901-1939,N,,,,2008-09-02,,,,0,0,,HISTOR,HISTOR 320
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,365,20010,HISTORY,320,Britain 1901-1939,N,,,,2013-12-21,,,,0,0,,HISTOR,HISTOR 320
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,140,38580,HISTORY,322,Origins Of Nazism,N,,,,2001-01-04,2006-04-18,,,0,0,,HISTOR,HISTOR 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,317,38580,HISTORY,322,Origins Of Nazism,N,,,,2012-01-04,,,,0,0,,HISTOR,HISTOR 322
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,392,45303,HISTORY,324,Muslims in Europe,N,,,,2015-09-01,,,,0,0,,HISTOR,HISTOR 324
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,237,40688,HISTORY,325,Islam in South Asia,N,,,,2008-09-02,,,,0,0,,HISTOR,HISTOR 325
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,479,43453,HISTORY,328,HU History Topics,N,,,,2016-12-23,,,,0,80,,HISTOR,HISTOR 328
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,485,43736,HISTORY,331,Poland in Mod World,N,,,,2020-01-01,,,,0,0,,HISTOR,HISTOR 331
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,400,46953,HISTORY,333,Literature/Empire,N,,,,2016-01-01,,,,0,0,,HISTOR,HISTOR 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,481,46953,HISTORY,333,Literature/Empire,N,,,,2018-12-21,,,,0,0,,HISTOR,HISTOR 333
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,200,41613,HISTORY,340,G Khan to Taliban,N,,,,2006-01-05,,,,0,0,,HISTOR,HISTOR 340
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,129,21375,HISTORY,344,20C Detroit History,N,,,,2005-01-05,2010-04-21,,,0,80,,HISTOR,HISTOR 344
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,38,5476,HISTORY,347,Colonial Latin Amer,N,,,,2006-01-05,,,,0,80,,HISTOR,HISTOR 347
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,221,5476,HISTORY,347,Colonial Latin Amer,N,,,,2005-01-05,2005-12-13,,,0,0,,HISTOR,HISTOR 347
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,199,8466,HISTORY,348,National Latin Amer,N,,,,2004-09-07,,,,0,0,,HISTOR,HISTOR 348
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,242,21467,HISTORY,355,Health African Wrlds,N,,,,2008-04-29,,,,0,0,,HISTOR,HISTOR 355
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,379,45343,HISTORY,356,Health in America,N,,,,2014-08-16,,,,0,0,,HISTOR,HISTOR 356
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,373,45343,HISTORY,356,Health in America,N,,,,,,,,0,0,,HISTOR,HISTOR 356
